id,title,location,experience,skills,company,salary,description,posted_date,type,url
011217901352,Systems Analyst,Bengaluru,7-10 yrs,"SQL, SAP, CRM, Siebel, ERP, Data analysis, MS Access, MS Office, VISIO...",US Technology International Pvt Ltd,  Not disclosed ,"Roles and Responsibilities 7 years of industry experience in the business data analysis,  involved in ...",54 days ago,hotjob,https://www.naukri.com/job-listings-Systems-Analyst-US-Technology-International-Pvt-Ltd-Bengaluru-7-to-10-years-011217901352?src=jobsearchDesk&sid=15382133024127&xp=41&px=42
010818901872,Associate - Senior Data Scientist,"Bengaluru, Bangalore East",0-5 yrs,"technology, finance, operations, human resources",JP Morgan Chase,  Not disclosed ,"In addition to top-tier analytical capabilities, the desired candidate should have exceptional ...",59 days ago,hotjob,https://www.naukri.com/job-listings-Associate-Senior-Data-Scientist-JP-Morgan-Chase-Bengaluru-Bangalore-East-0-to-5-years-010818901872?src=jobsearchDesk&sid=15382133024127&xp=42&px=42
010618900185,IT Technology Consultant - Product Owner,Bengaluru,2-5 yrs,"Technical product configuration, design, integration PHP, MySQL, HTML, C...",SAP India Pvt.Ltd,  Not disclosed ,Good track record of owning product as product owner and having excellent vision towards future product ...,51 days ago,premium,https://www.naukri.com/job-listings-IT-Technology-Consultant-Product-Owner-SAP-India-Pvt-Ltd-Bengaluru-2-to-5-years-010618900185?src=jobsearchDesk&sid=15382133024127&xp=43&px=42
280918501935,Sr Manager-Data Science,Chennai,10-15 yrs,"SQL, Python, SAS, Data analysis, Data mining, Team management...",Verizon Data Services India Pvt.Ltd,  Not disclosed ,,1 day ago,crawled,https://www.naukri.com/job-listings-Sr-Manager-Data-Science-Verizon-Data-Services-India-Pvt-Ltd-Chennai-10-to-15-years-280918501935?src=jobsearchDesk&sid=15382133024127&xp=44&px=42
280918501934,Sr Manager-Data Science,Hyderabad,10-15 yrs,"SQL, Python, SAS, Data analysis, Data mining, Team management...",Verizon Data Services India Pvt.Ltd,  Not disclosed ,,1 day ago,crawled,https://www.naukri.com/job-listings-Sr-Manager-Data-Science-Verizon-Data-Services-India-Pvt-Ltd-Hyderabad-10-to-15-years-280918501934?src=jobsearchDesk&sid=15382133024127&xp=45&px=42
280918500348,"Data Science Developer, BI",Hyderabad,2-5 yrs,"Python, Data analysis, Data mining, Social media, Simulation...",CommScope Solutions India Pvt Ltd,  Not disclosed ,,1 day ago,crawled,https://www.naukri.com/job-listings-Data-Science-Developer-BI-CommScope-Solutions-India-Pvt-Ltd-Hyderabad-2-to-5-years-280918500348?src=jobsearchDesk&sid=15382133024127&xp=46&px=42
270918009921,Data Analytics  for MBA Freshers with Job Opportunity,"Mumbai, Bengaluru, Chennai, Pune, Kolkata, Ahmedabad, Alappuzha, Ambala, Aurangabad",0-1 yrs,"MBA fresher, MBA 2018, BCA 2017, Bsc 2018, Fresher, trainee",NI Analytics India,  Not disclosed ,,2 days ago,classified,https://www.naukri.com/job-listings-Data-Analytics-for-MBA-Freshers-with-Opportunity-NI-Analytics-India-Mumbai-Bengaluru-Chennai-Pune-Kolkata-Ahmedabad-Alappuzha-Ambala-Aurangabad-0-to-1-years-270918009921?src=jobsearchDesk&sid=15382133024127&xp=47&px=42
270918001624,Immediate Openings for Medical Educator/representative @ Trivandrum,Trivandrum,1-3 yrs,"medical educator, medico marketing, pharma marketing...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,2 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Medical-Educator-representative-Trivandrum-Technosoft-Global-Services-Pvt-Ltd-Trivandrum-1-to-3-years-270918001624?src=jobsearchDesk&sid=15382133024127&xp=48&px=42
270918000979,Immediate Openings for Medical Educator/representative @ Vijayawada,Vijayawada,1-3 yrs,"medical educator, medico marketing, pharma marketing...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,2 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Medical-Educator-representative-Vijayawada-Technosoft-Global-Services-Pvt-Ltd-Vijayawada-1-to-3-years-270918000979?src=jobsearchDesk&sid=15382133024127&xp=49&px=42
270918000949,Immediate Openings for Medical Educator/representative @ Hyderabad,Hyderabad,1-3 yrs,"medical educator, medico marketing, pharma marketing...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,2 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Medical-Educator-representative-Hyderabad-Technosoft-Global-Services-Pvt-Ltd-Hyderabad-1-to-3-years-270918000949?src=jobsearchDesk&sid=15382133024127&xp=50&px=42
270918000926,Immediate Openings for Medical Educator/representative @ Ahmednagar,Ahmednagar,1-3 yrs,"medical educator, medico marketing, pharma marketing...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,2 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Medical-Educator-representative-Ahmednagar-Technosoft-Global-Services-Pvt-Ltd-Ahmednagar-1-to-3-years-270918000926?src=jobsearchDesk&sid=1538213303925&xp=1&px=43
270918000901,Immediate Openings for Medical Educator/representative @ Nagpur,Nagpur,1-3 yrs,"medical educator, medico marketing, pharma marketing...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,2 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Medical-Educator-representative-Nagpur-Technosoft-Global-Services-Pvt-Ltd-Nagpur-1-to-3-years-270918000901?src=jobsearchDesk&sid=1538213303925&xp=2&px=43
270918000883,Immediate Openings for Medical Educator/representative @ Delhi,Delhi NCR,1-3 yrs,"medical educator, medico marketing, pharma marketing...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,2 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Medical-Educator-representative-Delhi-Technosoft-Global-Services-Pvt-Ltd-Delhi-NCR-1-to-3-years-270918000883?src=jobsearchDesk&sid=1538213303925&xp=3&px=43
270918000860,Immediate Openings for Medical Educator/representative @ Trivandrum,Trivandrum,1-3 yrs,"medical educator, medico marketing, pharma marketing...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,2 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Medical-Educator-representative-Trivandrum-Technosoft-Global-Services-Pvt-Ltd-Trivandrum-1-to-3-years-270918000860?src=jobsearchDesk&sid=1538213303925&xp=4&px=43
250418500396,Manager Data Science & Research,Delhi,6-11 yrs,"Research, data science, Data analysis, SPSS, Tools, Qualitative...",JobsForGood,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Manager-Data-Science-Research-JobsForGood-Delhi-6-to-11-years-250418500396?src=jobsearchDesk&sid=1538213303925&xp=5&px=43
210818500390,Faculty for Data Science with Python - FULL TIME / PART TIME,Coimbatore,1-6 yrs,"Python, Data analysis, audio visual, Usage, Subject Matter Expert...",Gradvalley - School for Career Empowerment,  Not disclosed ,,39 days ago,crawled,https://www.naukri.com/job-listings-Faculty-for-Data-Science-with-Python-FULL-TIME-PART-TIME-Gradvalley-School-for-Career-Empowerment-Coimbatore-1-to-6-years-210818500390?src=jobsearchDesk&sid=1538213303925&xp=6&px=43
210818500386,Faculty for Data Science with R - FULL TIME / PART TIME,Coimbatore,1-6 yrs,"Data analysis, Packaging, Subject Matter Expert, audio visual...",Gradvalley - School for Career Empowerment,  Not disclosed ,,39 days ago,crawled,https://www.naukri.com/job-listings-Faculty-for-Data-Science-with-R-FULL-TIME-PART-TIME-Gradvalley-School-for-Career-Empowerment-Coimbatore-1-to-6-years-210818500386?src=jobsearchDesk&sid=1538213303925&xp=7&px=43
111017502489,Faculty (Data Science) -Leading Multinational Educational Group -Bang,Bengaluru,3-6 yrs,"C, Python, Six Sigma, PMP, .NET, HTML, JavaScript, SQL, Oracle...",Flex-i Partners,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Faculty-Data-Science-Leading-Multinational-Educational-Group-Bang-Flex-i-Partners-Bengaluru-3-to-6-years-111017502489?src=jobsearchDesk&sid=1538213303925&xp=8&px=43
090318500803,Data Science,Bengaluru,7-12 yrs,"SQL, Data management, Python, Messaging, Tools, big data, Azure, Management...",Educational Initiatives Pvt. Ltd.,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Data-Science-Educational-Initiatives-Pvt-Ltd-Bengaluru-7-to-12-years-090318500803?src=jobsearchDesk&sid=1538213303925&xp=9&px=43
030217501384,Member Algorithm/ Analytics Data Science,Mumbai,4-9 yrs,"Member Algorithm, Analytics Data Science, C, Python, Six Sigma, PMP, .NET...",Resource Weaver HR Consulting Private Limited,  Not disclosed ,,59 days ago,crawled,https://www.naukri.com/job-listings-Member-Algorithm-Analytics-Data-Science-Resource-Weaver-HR-Consulting-Private-Limited-Mumbai-4-to-9-years-030217501384?src=jobsearchDesk&sid=1538213303925&xp=10&px=43
290818005030,Immediate Openings for Medical Educator @ Chandigarh,Chandigarh,1-3 yrs,"medical educator, medico marketing, pharma marketing...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,3 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Medical-Educator-Chandigarh-Technosoft-Global-Services-Pvt-Ltd-Chandigarh-1-to-3-years-290818005030?src=jobsearchDesk&sid=1538213303925&xp=11&px=43
270618005502,Openings for Record Information Management @ Bangalore,Bengaluru,2-4 yrs,"clinical research, icf, ich - gcp, crc, ich, gcp, site monitoring...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,3 days ago,prefjob,https://www.naukri.com/job-listings-Openings-for-Record-Information-Management-Bangalore-Technosoft-Global-Services-Pvt-Ltd-Bengaluru-2-to-4-years-270618005502?src=jobsearchDesk&sid=1538213303925&xp=12&px=43
260918901035,Data Engineer,Mumbai,,,Tata Institute Of Social Sciences,"    Pay Scale:70,000 -75,000  ",,3 days ago,classified,https://www.naukri.com/job-listings-Data-Engineer-Tata-Institute-Of-Social-Sciences-Mumbai-1-to-1-years-260918901035?src=jobsearchDesk&sid=1538213303925&xp=13&px=43
260918901029,Data Scientist,Mumbai,,,Tata Institute Of Social Sciences,"    Pay Scale:90,000 -1,00,000  ",,3 days ago,classified,https://www.naukri.com/job-listings-Data-Scientist-Tata-Institute-Of-Social-Sciences-Mumbai-1-to-1-years-260918901029?src=jobsearchDesk&sid=1538213303925&xp=14&px=43
260918010232,Immediate Openings for Medical Educator/representative,"Delhi NCR, Hyderabad",1-3 yrs,"medical educator, medico marketing, pharma marketing...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,3 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Medical-Educator-representative-Technosoft-Global-Services-Pvt-Ltd-Delhi-NCR-Hyderabad-1-to-3-years-260918010232?src=jobsearchDesk&sid=1538213303925&xp=15&px=43
260918006460,Critical Requirement for SAP Leonardo IOT Trainer.,"Bengaluru, Pune, Hyderabad",2-7 yrs,"Corporate Training, Classroom training, Online training, SAP Leonardo, IOT,...",Lumbini Elite Solutions  Services Pvt Ltd,  Not disclosed ,,3 days ago,classified,https://www.naukri.com/job-listings-Critical-Requirement-for-SAP-Leonardo-IOT-Trainer-Lumbini-Elite-Solutions-Services-Pvt-Ltd-Bengaluru-Pune-Hyderabad-2-to-7-years-260918006460?src=jobsearchDesk&sid=1538213303925&xp=16&px=43
260918004218,"Big Data Developer, MTS",Pune,4-6 yrs,"big data, hadoop, apache spark, hbase, apache maven, aws, avro, parquet...",TIBCO Software India Pvt Ltd,  Not disclosed ,,3 days ago,prefjob,https://www.naukri.com/job-listings-Big-Data-Developer-MTS-TIBCO-Software-India-Pvt-Ltd-Pune-4-to-6-years-260918004218?src=jobsearchDesk&sid=1538213303925&xp=17&px=43
260918003681,"Big Data Developer, SMTS",Pune,7-9 yrs,"big data, hadoop, apache spark, hbase, apache maven, aws, jenkins, avro...",TIBCO Software India Pvt Ltd,  Not disclosed ,,3 days ago,prefjob,https://www.naukri.com/job-listings-Big-Data-Developer-SMTS-TIBCO-Software-India-Pvt-Ltd-Pune-7-to-9-years-260918003681?src=jobsearchDesk&sid=1538213303925&xp=18&px=43
260918003508,Immediate Openings for Medical Educator @ Chandigarh,Chandigarh,1-3 yrs,"medical educator, medico marketing, pharma marketing...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,3 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Medical-Educator-Chandigarh-Technosoft-Global-Services-Pvt-Ltd-Chandigarh-1-to-3-years-260918003508?src=jobsearchDesk&sid=1538213303925&xp=19&px=43
250918009138,Hiring Software Engineers for Tredence Analytics,Bengaluru,0-0 yrs,"software engineering, technical support, solution development...",Tredence Analytics Solutions Private Limited,"    6,50,000 P.A. Your initial compensation will be INR 6.5...  ",,4 days ago,prefjob,https://www.naukri.com/job-listings-Hiring-Software-Engineers-for-Tredence-Analytics-Tredence-Analytics-Solutions-Private-Limited-Bengaluru-0-to-0-years-250918009138?src=jobsearchDesk&sid=1538213303925&xp=20&px=43
250918009070,Job Openings for HR Execuitve(bgv Process),Hyderabad,1-3 yrs,"HR Executive, hr generalist, hr operations, generalist operations...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,4 days ago,prefjob,https://www.naukri.com/job-listings-Openings-for-HR-Execuitve-bgv-Process-Technosoft-Global-Services-Pvt-Ltd-Hyderabad-1-to-3-years-250918009070?src=jobsearchDesk&sid=1538213303925&xp=21&px=43
250918005851,Immediate Openings for Administrative Associate 2 @ Mumbai,Mumbai,3-5 yrs,"it consulting, business continuity, security systems, it support...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,4 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Administrative-Associate-2-Mumbai-Technosoft-Global-Services-Pvt-Ltd-Mumbai-3-to-5-years-250918005851?src=jobsearchDesk&sid=1538213303925&xp=22&px=43
250918002747,Immediate Openings for MIS Analyst @ Bangalore,Bengaluru,2-4 yrs,"VLOOKUP, Pivot Table, Countif, SUMIF, HLOOKUP, Advanced Excel, Charts, MIS,...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,4 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-MIS-Analyst-Bangalore-Technosoft-Global-Services-Pvt-Ltd-Bengaluru-2-to-4-years-250918002747?src=jobsearchDesk&sid=1538213303925&xp=23&px=43
240918002387,Account Manager Sales (farming),Bengaluru,8-13 yrs,"Sales Management, Business Development, Key Account Management...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,5 days ago,prefjob,https://www.naukri.com/job-listings-Account-Manager-Sales-farming-Technosoft-Global-Services-Pvt-Ltd-Bengaluru-8-to-13-years-240918002387?src=jobsearchDesk&sid=1538213303925&xp=24&px=43
240518001549,Immediate Openings for Record Info Management @ Bangalore/mumbai,"Mumbai, Bengaluru",1-3 yrs,"clinical research, icf, ich - gcp, crc, ich, gcp, site monitoring, clinical...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,3 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Record-Info-Management-Bangalore-mumbai-Technosoft-Global-Services-Pvt-Ltd-Mumbai-Bengaluru-1-to-3-years-240518001549?src=jobsearchDesk&sid=1538213303925&xp=25&px=43
230718001103,Immediate Openings for Medical Educator @ Ahmedabad,Ahmedabad,2-4 yrs,"medical educator, medico marketing, pharma marketing",Technosoft Global Services Pvt Ltd,  Not disclosed ,,3 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Medical-Educator-Ahmedabad-Technosoft-Global-Services-Pvt-Ltd-Ahmedabad-2-to-4-years-230718001103?src=jobsearchDesk&sid=1538213303925&xp=26&px=43
220918001354,Immediate Opening for Java Spring boot Developer,Bengaluru,4-9 yrs,"Spring Boot, Java, J2Ee, Bpm, IT Consulting, New Zealand, Middle East...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,7 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Opening-for-Java-Spring-boot-Developer-Technosoft-Global-Services-Pvt-Ltd-Bengaluru-4-to-9-years-220918001354?src=jobsearchDesk&sid=1538213303925&xp=27&px=43
190918009419,Hiring  Sr. Cloud Developer,"Indore, Pune",5-8 yrs,"spark, hadoop, Azure",Yash Technologies Pvt ltd,  Not disclosed ,,5 days ago,prefjob,https://www.naukri.com/job-listings-Hiring-Sr-Cloud-Developer-Yash-Technologies-Pvt-ltd-Indore-Pune-5-to-8-years-190918009419?src=jobsearchDesk&sid=1538213303925&xp=28&px=43
190718002415,SAP PM Consultant - Project Planning- Preferring only Immediate Joiner,Chennai,3-6 yrs,"SAP PM, Project Planning, Plant Maintenance, MDM, Master Data Management",Technosoft Global Services Pvt Ltd,"    5,00,000 - 6,50,000 P.A.  ",,3 days ago,prefjob,https://www.naukri.com/job-listings-SAP-PM-Consultant-Project-Planning-Preferring-only-Immediate-Joiner-Technosoft-Global-Services-Pvt-Ltd-Chennai-3-to-6-years-190718002415?src=jobsearchDesk&sid=1538213303925&xp=29&px=43
130318005059,"Immediate Openings for Sr.clinical Process Associate - Mumbai,",Mumbai,2-5 yrs,"clinical research, icf, ich - gcp, crc, ich, gcp, site monitoring...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,4 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Sr-clinical-Process-Associate-Mumbai-Technosoft-Global-Services-Pvt-Ltd-Mumbai-2-to-5-years-130318005059?src=jobsearchDesk&sid=1538213303925&xp=30&px=43
110918009884,Immediate Openings for MIS Analyst @ Bangalore,Bengaluru,2-4 yrs,"VLOOKUP, Pivot Table, Countif, SUMIF, HLOOKUP, Advanced Excel, Charts, MIS,...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,5 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-MIS-Analyst-Bangalore-Technosoft-Global-Services-Pvt-Ltd-Bengaluru-2-to-4-years-110918009884?src=jobsearchDesk&sid=1538213303925&xp=31&px=43
010818006179,Immediate Openings for Clinical Process Associate @ Bangalore,Bengaluru,2-5 yrs,"clinical research, icf, ich - gcp, crc, ich, gcp, site monitoring...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,3 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Clinical-Process-Associate-Bangalore-Technosoft-Global-Services-Pvt-Ltd-Bengaluru-2-to-5-years-010818006179?src=jobsearchDesk&sid=1538213303925&xp=32&px=43
300818007957,Immediate Openings for Medical Educator @ Chennai,Chennai,0-4 yrs,"medical educator, medico marketing, pharma marketing, Pharmaceutical Sales,...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,9 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Medical-Educator-Chennai-Technosoft-Global-Services-Pvt-Ltd-Chennai-0-to-4-years-300818007957?src=jobsearchDesk&sid=1538213303925&xp=33&px=43
300418000612,Immediate Openings for Clinical Process Associate @ Bangalore,Bengaluru,2-4 yrs,"clinical research, icf, ich - gcp, crc, ich, gcp, site monitoring...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,11 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Clinical-Process-Associate-Bangalore-Technosoft-Global-Services-Pvt-Ltd-Bengaluru-2-to-4-years-300418000612?src=jobsearchDesk&sid=1538213303925&xp=34&px=43
270618005591,Openings for Record Information Management @ Thane,Mumbai,2-4 yrs,"clinical research, icf, ich - gcp, crc, ich, gcp, site monitoring...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,9 days ago,prefjob,https://www.naukri.com/job-listings-Openings-for-Record-Information-Management-Thane-Technosoft-Global-Services-Pvt-Ltd-Mumbai-2-to-4-years-270618005591?src=jobsearchDesk&sid=1538213303925&xp=35&px=43
260818000689,Huge Openings for Pv(pharmacovigilance) @ Bangalore,Bengaluru,0-2 yrs,"quality check, social media, Pharmacovigilance, PV, Drug Safety",Technosoft Global Services Pvt Ltd,  Not disclosed ,,15 days ago,prefjob,https://www.naukri.com/job-listings-Huge-Openings-for-Pv-pharmacovigilance-Bangalore-Technosoft-Global-Services-Pvt-Ltd-Bengaluru-0-to-2-years-260818000689?src=jobsearchDesk&sid=1538213303925&xp=36&px=43
250518003081,Openings for Record Information Management @ Bangalore,Bengaluru,1-2 yrs,"clinical research, icf, ich - gcp, crc, ich, gcp, site monitoring...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,8 days ago,prefjob,https://www.naukri.com/job-listings-Openings-for-Record-Information-Management-Bangalore-Technosoft-Global-Services-Pvt-Ltd-Bengaluru-1-to-2-years-250518003081?src=jobsearchDesk&sid=1538213303925&xp=37&px=43
240818000886,Immediate Openings for Pv(pharmacovigilance) @ Bangalore,Bengaluru,0-2 yrs,"quality check, social media, Pharmacovigilance, PV, Drug Safety",Technosoft Global Services Pvt Ltd,  Not disclosed ,,12 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Pv-pharmacovigilance-Bangalore-Technosoft-Global-Services-Pvt-Ltd-Bengaluru-0-to-2-years-240818000886?src=jobsearchDesk&sid=1538213303925&xp=38&px=43
240818000591,Immediate Openings for Pharmacovigilance @ Bangalore,Bengaluru,0-2 yrs,"quality check, social media, Pharmacovigilance, PV, Drug Safety",Technosoft Global Services Pvt Ltd,  Not disclosed ,,15 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Pharmacovigilance-Bangalore-Technosoft-Global-Services-Pvt-Ltd-Bengaluru-0-to-2-years-240818000591?src=jobsearchDesk&sid=1538213303925&xp=39&px=43
230618004083,Immediate Openings for Clinical Process Associate @ Mumbai,Mumbai,2-5 yrs,"clinical research, icf, ich - gcp, crc, ich, gcp, site monitoring...",Technosoft Global Services Pvt Ltd,  Not disclosed ,,9 days ago,prefjob,https://www.naukri.com/job-listings-Immediate-Openings-for-Clinical-Process-Associate-Mumbai-Technosoft-Global-Services-Pvt-Ltd-Mumbai-2-to-5-years-230618004083?src=jobsearchDesk&sid=1538213303925&xp=40&px=43
